year,DHB,Temperature-Average_Annual,Temperature-Average_Autumn,Temperature-Average_Spring,Temperature-Average_Summer,Temperature-Average_Winter,Temperature-Maximum_Annual,Temperature-Maximum_Autumn,Temperature-Maximum_Spring,Temperature-Maximum_Summer,Temperature-Maximum_Winter,Temperature-Minimum_Annual,Temperature-Minimum_Autumn,Temperature-Minimum_Spring,Temperature-Minimum_Summer,Temperature-Minimum_Winter
2015,Whanganui,11.92499999999998,13.1166666666666,10.76666666666663,16.5833333333333,7.51666666666665,16.38749999999995,17.5333333333333,15.133333333333301,21.9333333333333,11.183333333333316,7.4791666666666305,8.74999999999998,6.4,11.216666666666665,3.88333333333333
2016,Bay of Plenty,15.925,17.266666666666602,15,20.2,11.4,19.9,21.2333333333333,18.9333333333333,24.0333333333333,15.6,11.9583333333333,13.3333333333333,11.0333333333333,16.3333333333333,7.26666666666666
2016,Canterbury,12.3583333333333,13.3,12,17.1,7,17.7916666666666,19.2333333333333,16.8666666666666,22.6333333333333,12.7666666666666,6.925,7.39999999999999,7.13333333333333,11.6,1.2
2016,Capital & Coast,13.883333333333301,15.3333333333333,12.4666666666666,17.4,10.2999999999999,16.7833333333333,18.3333333333333,15.0666666666666,20.8666666666666,12.9333333333333,10.9666666666666,12.3,9.83333333333333,13.9666666666666,7.63333333333333
2016,Counties Manukau,16.325,17.9333333333333,15.133333333333301,20.4,11.9666666666666,19.8416666666666,21.5333333333333,18.266666666666602,24.0666666666666,15.5,12.8166666666666,14.2999999999999,12,16.766666666666602,8.46666666666666
2016,Hawke's Bay,15.5333333333333,16.5333333333333,15.0333333333333,19.9,10.4333333333333,20.475,21.4666666666666,19.6666666666666,24.8666666666666,15.7666666666666,10.633333333333301,11.7,10.3666666666666,14.9666666666666,5.16666666666666
2016,Lakes,13.2458333333333,14.566666666666649,12.3333333333333,18.033333333333303,8.116666666666665,17.6833333333333,18.883333333333297,16.45,23.0833333333333,12.56666666666665,8.804166666666665,10.26666666666663,8.18333333333333,13.0333333333333,3.649999999999995
2016,MidCentral,13.5916666666666,14.7333333333333,13.1,17.1333333333333,8.96666666666666,17.9166666666666,19.1666666666666,16.8333333333333,22.0333333333333,13.0666666666666,9.28333333333333,10.2666666666666,9.43333333333333,12.2,4.89999999999999
2016,Nelson Marlborough,13.504166666666599,14.383333333333301,13.0333333333333,18.34999999999995,8.299999999999994,18.704166666666602,19.91666666666665,17.8166666666666,23.5666666666666,13.733333333333299,8.27083333333333,8.8,8.23333333333333,13.1166666666666,2.849999999999995
2016,Northland,16.674999999999947,18.25,15.433333333333302,20.39999999999995,12.75,21.00416666666665,22.5333333333333,20.0833333333333,24.6833333333333,16.8166666666666,12.3666666666666,13.96666666666665,10.76666666666663,16.1166666666666,8.749999999999996
2016,South Canterbury,10.35416666666665,11.21666666666665,9.88333333333333,15.6833333333333,4.766666666666666,15.96666666666665,17.0333333333333,15.1833333333333,21.8333333333333,10.21666666666663,4.754166666666665,5.41666666666666,4.616666666666665,9.566666666666631,-0.699999999999998
2016,Southern,10.956944444444417,11.727777777777733,10.72777777777775,15.49999999999995,6.055555555555554,15.774999999999967,16.58888888888885,15.4555555555555,20.744444444444415,10.622222222222193,6.147222222222219,6.89444444444444,6.011111111111108,10.266666666666643,1.48333333333333
2016,Tairawhiti,15.3166666666666,16.2333333333333,14.8333333333333,19.3,10.5666666666666,20.3,21.0666666666666,19.6666666666666,24.5666666666666,15.5666666666666,10.3416666666666,11.4333333333333,10.0333333333333,14.1,5.5
2016,Taranaki,14.633333333333301,16.3,13.5,18.5333333333333,10.5333333333333,18.3833333333333,20.4333333333333,16.6333333333333,22.5666666666666,14.4,10.883333333333301,12.2,10.3666666666666,14.4,6.7
2016,Waikato,14.07499999999995,15.2833333333333,13.19999999999995,19.04999999999995,8.899999999999995,19.3708333333333,20.7333333333333,17.81666666666665,24.9666666666666,14.16666666666665,8.74583333333333,9.816666666666631,8.56666666666666,13.133333333333301,3.55
2016,Wairarapa,13.4166666666666,14.4666666666666,12.4666666666666,18.0666666666666,8.6,19.4166666666666,20.7333333333333,17.8333333333333,24.8333333333333,14.1666666666666,7.45,8.16666666666666,7.16666666666666,11.3666666666666,3.06666666666666
2016,Waitemata,16.5583333333333,18.4,14.9333333333333,20.3,12.7666666666666,19.5916666666666,21.2333333333333,18.266666666666602,23.7333333333333,15.2666666666666,13.525,15.6,11.6,16.8333333333333,10.2333333333333
2016,West Coast,12.525,13.4333333333333,12.16666666666665,17,7.65,17.0458333333333,17.81666666666665,16.6166666666666,21.69999999999995,12.24999999999995,7.983333333333331,9.049999999999995,7.7,12.233333333333299,3.03333333333333
2016,Whanganui,12.883333333333301,14.16666666666665,11.916666666666664,17.2833333333333,8.25,17.1583333333333,18.56666666666665,15.883333333333301,22.199999999999953,12.14999999999998,8.5833333333333,9.73333333333333,7.949999999999981,12.36666666666665,4.28333333333333
2017,Bay of Plenty,15.65,16.4666666666666,14.8,19.3,11.3333333333333,19.766666666666602,20.6333333333333,18.4,23.8666666666666,15.5,11.5583333333333,12.3,11.2333333333333,14.7,7.23333333333333
2017,Canterbury,11.9666666666666,11.6666666666666,12.2666666666666,16.4333333333333,6.66666666666666,17.2083333333333,16.5333333333333,17.4666666666666,22.1333333333333,11.633333333333301,6.73333333333333,6.86666666666666,7.06666666666666,10.7333333333333,1.7
2017,Capital & Coast,13.4083333333333,13.7666666666666,13.1,16.0333333333333,9.79999999999999,16.266666666666602,16.4333333333333,16.1333333333333,19.266666666666602,12.2,10.55,11.133333333333301,10.0333333333333,12.8,7.36666666666666
2017,Counties Manukau,16.1333333333333,17.0666666666666,15.3666666666666,19.266666666666602,12,19.7166666666666,20.5333333333333,18.6333333333333,23.1,15.5666666666666,12.575,13.633333333333301,12.133333333333301,15.3999999999999,8.5
2017,Hawke's Bay,15.025,15.3333333333333,14.8333333333333,19.5333333333333,10.1666666666666,19.9416666666666,20.1333333333333,19.5,24.7333333333333,15.2666666666666,10.1416666666666,10.633333333333301,10.1666666666666,14.3666666666666,5.06666666666666
2017,Lakes,12.825,13.56666666666665,12.14999999999995,16.9,8.13333333333333,17.387499999999953,18.0833333333333,16.34999999999995,22.06666666666665,12.383333333333301,8.249999999999996,9.083333333333329,7.916666666666664,11.6666666666666,3.88333333333333
2017,MidCentral,13.0583333333333,13.5,13.0333333333333,16.8333333333333,8.3,17.4416666666666,17.8333333333333,17.0666666666666,21.5333333333333,12.633333333333301,8.68333333333333,9.16666666666666,9,12.1666666666666,4
2017,Nelson Marlborough,13.31666666666665,13.5833333333333,13.1666666666666,17.25,8.399999999999995,18.491666666666603,18.4833333333333,18.01666666666665,22.59999999999995,13.71666666666665,8.10416666666666,8.63333333333333,8.249999999999995,11.89999999999995,3.0666666666666647
2017,Northland,16.2583333333333,17.516666666666602,15.016666666666652,19.6833333333333,12.3666666666666,20.7791666666666,21.76666666666665,19.35,25.05,16.6333333333333,11.7416666666666,13.2833333333333,10.666666666666664,14.383333333333301,8.083333333333325
2017,South Canterbury,9.86666666666665,9.733333333333299,10.53333333333333,14.41666666666665,4.03333333333333,15.4958333333333,15.049999999999951,16.21666666666665,20.716666666666647,8.999999999999964,4.2625,4.416666666666665,4.916666666666661,8.099999999999994,-0.8999999999999971
2017,Southern,10.67777777777775,10.70555555555551,11.33888888888885,14.055555555555532,5.7166666666666615,15.531944444444434,15.5333333333333,16.394444444444417,19.166666666666615,10.088888888888853,5.813888888888885,5.8444444444444414,6.288888888888887,8.927777777777775,1.3333333333333306
2017,Tairawhiti,15.0166666666666,15.7,14.2333333333333,19.1,10.7333333333333,19.9416666666666,20.3666666666666,18.9333333333333,24.6666666666666,15.4666666666666,10.075,11.1,9.53333333333333,13.4333333333333,5.93333333333333
2017,Taranaki,14.1416666666666,15.0666666666666,13.7333333333333,16.2333333333333,10.4666666666666,17.9166666666666,18.9333333333333,17.266666666666602,19.8666666666666,14.133333333333301,10.3666666666666,11.2333333333333,10.2,12.633333333333301,6.7
2017,Waikato,13.787499999999952,14.34999999999995,13.5833333333333,17.216666666666647,9.08333333333333,19.12916666666665,19.783333333333303,18.4333333333333,23.033333333333303,14.233333333333299,8.4375,8.93333333333333,8.73333333333333,11.383333333333301,3.899999999999995
2017,Wairarapa,12.9,13.133333333333301,12.7666666666666,16.766666666666602,8.16666666666666,18.45,18.4333333333333,18.2,22.8333333333333,13.3666666666666,7.31666666666666,7.83333333333333,7.26666666666666,10.7,2.93333333333333
2017,Waitemata,16.375,17.5333333333333,15.133333333333301,19.1666666666666,12.7666666666666,19.625,20.3666666666666,18.4,23.4,15.4333333333333,13.1416666666666,14.7333333333333,11.8333333333333,15,10.133333333333301
2017,West Coast,12.3916666666666,12.94999999999995,12.5,15.0833333333333,7.916666666666665,17.0208333333333,17.449999999999953,17.06666666666665,19.683333333333252,12.4333333333333,7.749999999999995,8.466666666666665,7.916666666666665,10.43333333333325,3.41666666666666
2017,Whanganui,12.333333333333314,13.1833333333333,11.783333333333331,15.64999999999995,8.016666666666666,16.5333333333333,17.26666666666665,15.766666666666598,20.35,11.916666666666664,8.09999999999998,9.033333333333314,7.766666666666665,10.95,4.08333333333333
2018,Bay of Plenty,15.8583333333333,16.8666666666666,14.5333333333333,21,11.2333333333333,19.85,20.8666666666666,18.9666666666666,24.6666666666666,15.3333333333333,11.8416666666666,12.9,10.1,17.3333333333333,7.06666666666666
2018,Canterbury,12.2333333333333,12.3666666666666,11.2666666666666,18.4666666666666,7.5,17.3,17.8333333333333,16.5666666666666,23.6666666666666,12.5,7.15,6.86666666666666,5.93333333333333,13.1666666666666,2.56666666666666
2018,Capital & Coast,13.9083333333333,14.4333333333333,12.4666666666666,18.9333333333333,10.1666666666666,16.7083333333333,17.2,15.3666666666666,22.2,12.6,11.0916666666666,11.633333333333301,9.56666666666666,15.633333333333301,7.76666666666666
2018,Counties Manukau,16.1166666666666,17.3,14.6,21.3666666666666,11.6666666666666,19.7083333333333,20.9,18.3333333333333,25.1,15.3666666666666,12.5416666666666,13.7,10.9,17.6666666666666,8
2018,Hawke's Bay,15.2083333333333,15.9,14.133333333333301,20.8,10,20.125,20.8666666666666,19.0666666666666,25.5,15.2666666666666,10.3083333333333,10.9333333333333,9.2,16.1333333333333,4.76666666666666
2018,Lakes,12.945833333333301,13.649999999999999,11.64999999999995,18.54999999999995,8.083333333333329,17.4333333333333,17.9333333333333,16.799999999999997,23.09999999999995,12.3333333333333,8.45416666666666,9.350000000000001,6.516666666666665,13.983333333333299,3.8333333333333304
2018,MidCentral,12.9583333333333,13.6666666666666,11.4666666666666,19.2,7.93333333333333,17.275,17.5666666666666,16.0999999999999,24.1666666666666,11.9666666666666,8.64166666666666,9.76666666666666,6.86666666666666,14.2333333333333,3.86666666666666
2018,Nelson Marlborough,13.39999999999995,13.599999999999952,12.7,19.26666666666665,8.38333333333333,18.429166666666603,18.64999999999995,17.8,24.34999999999995,13.6833333333333,8.354166666666664,8.53333333333333,7.549999999999995,14.133333333333301,3.0833333333333304
2018,Northland,16.279166666666598,17.3333333333333,14.71666666666665,20.81666666666665,12.4166666666666,20.69999999999995,21.533333333333303,19.466666666666647,24.883333333333297,17.1333333333333,11.8541666666666,13.09999999999995,9.949999999999996,16.7333333333333,7.716666666666661
2018,South Canterbury,9.95416666666665,9.966666666666665,9.283333333333314,16.1833333333333,4.849999999999995,15.54166666666665,15.566666666666649,15.183333333333302,22.1833333333333,10.183333333333316,4.374999999999995,4.4,3.366666666666665,10.21666666666663,-0.46666666666666545
2018,Southern,10.873611111111067,10.766666666666634,10.38888888888886,16.838888888888867,5.861111111111109,15.581944444444417,15.155555555555516,15.3611111111111,22.13888888888885,10.183333333333309,6.165277777777773,6.388888888888887,5.427777777777775,11.555555555555516,1.5333333333333317
2018,Tairawhiti,15.2416666666666,15.9,13.9666666666666,20.5666666666666,10.5666666666666,20.15,20.8,19.1333333333333,25.5,15.5333333333333,10.3416666666666,10.9666666666666,8.83333333333333,15.6,5.66666666666666
2018,Taranaki,14.4916666666666,15.4666666666666,12.8333333333333,19.5333333333333,10.4333333333333,18.35,19.3333333333333,16.7,23.5333333333333,14.3666666666666,10.625,11.5666666666666,8.93333333333333,15.6,6.46666666666666
2018,Waikato,13.9916666666666,14.51666666666665,12.81666666666665,19.9333333333333,8.93333333333333,19.2958333333333,19.866666666666653,18.54999999999995,25.39999999999995,13.899999999999949,8.68333333333333,9.15,7.116666666666665,14.466666666666601,3.9499999999999953
2018,Wairarapa,13.2333333333333,13.5,11.9333333333333,19.3666666666666,8.43333333333333,18.8166666666666,18.9666666666666,17.9666666666666,25.6333333333333,13.7333333333333,7.63333333333333,8,5.86666666666666,13.0333333333333,3.2
2018,Waitemata,16.3583333333333,17.4666666666666,14.8333333333333,21.1333333333333,12.5333333333333,19.5083333333333,20.5,18.4666666666666,24.5333333333333,15.2333333333333,13.2083333333333,14.4333333333333,11.2,17.7333333333333,9.83333333333333
2018,West Coast,12.64166666666665,12.5833333333333,11.883333333333301,18.39999999999995,7.849999999999995,17.26249999999995,16.866666666666603,16.9166666666666,23.4,12.21666666666665,8.00833333333333,8.283333333333331,6.816666666666659,13.383333333333301,3.4666666666666597
2018,Whanganui,12.4666666666666,13.06666666666665,11.116666666666664,18.14999999999995,7.7999999999999945,16.62499999999995,16.9333333333333,15.6166666666666,22.76666666666665,11.566666666666631,8.287499999999964,9.16666666666665,6.599999999999994,13.51666666666665,4.01666666666666
2019,Bay of Plenty,16.016666666666602,16.5333333333333,15.0666666666666,20.8,11.5666666666666,20.4333333333333,21.0333333333333,19.5,25.2333333333333,15.6,11.6,12.0333333333333,10.6666666666666,16.3,7.53333333333333
2019,Canterbury,12.3333333333333,12.9333333333333,11.8666666666666,17.6666666666666,6.89999999999999,18.1666666666666,18.3666666666666,17.7,23.1666666666666,12.7999999999999,6.51666666666666,7.46666666666666,6.06666666666666,12.2333333333333,1
2019,Capital & Coast,13.7083333333333,14.6666666666666,12.5,17.766666666666602,10.2333333333333,16.65,17.4,15.5666666666666,21.0999999999999,12.9,10.8083333333333,12,9.5,14.4666666666666,7.6
2019,Counties Manukau,16.1166666666666,17,15.1,20.3333333333333,11.9666666666666,19.8,21.1,18.4666666666666,23.9666666666666,15.4333333333333,12.4666666666666,12.9333333333333,11.8,16.6666666666666,8.53333333333333
2019,Hawke's Bay,15.3083333333333,15.6666666666666,14.8666666666666,20.2333333333333,10.4333333333333,20.4,20.6666666666666,20.1333333333333,25.0666666666666,15.633333333333301,10.2,10.633333333333301,9.6,15.3999999999999,5.2
2019,Lakes,13,13.5333333333333,12.233333333333299,18.15,8.16666666666666,17.8958333333333,18.7166666666666,17.19999999999995,23.449999999999953,12.21666666666665,8.099999999999994,8.316666666666665,7.25,12.8333333333333,4.166666666666665
2019,MidCentral,12.9583333333333,13.2,12.7,17.0333333333333,8.83333333333333,17.675,18.266666666666602,17.1333333333333,22.3,12.9,8.225,8.13333333333333,8.16666666666666,11.7999999999999,4.76666666666666
2019,Nelson Marlborough,13.4583333333333,14.3,12.733333333333299,18.89999999999995,8.28333333333333,18.81249999999995,19.45,18.0333333333333,24.45,13.7,8.091666666666665,9.15,7.399999999999995,13.36666666666665,2.866666666666665
2019,Northland,16.31249999999995,17.05,15.299999999999951,20.383333333333248,12.49999999999995,21.0583333333333,21.883333333333297,20.1,25.24999999999995,16.79999999999995,11.5583333333333,12.1833333333333,10.483333333333281,15.5166666666666,8.23333333333333
2019,South Canterbury,10.279166666666665,11.049999999999951,9.85,15.649999999999949,4.916666666666665,16.4708333333333,17.25,16.11666666666665,22.049999999999947,10.61666666666665,4.104166666666665,4.83333333333333,3.61666666666666,9.23333333333333,-0.7499999999999983
2019,Southern,10.911111111111067,11.883333333333283,10.499999999999966,15.805555555555518,6.177777777777775,15.786111111111083,16.933333333333316,15.433333333333266,21.094444444444417,10.511111111111088,6.04444444444444,6.838888888888885,5.583333333333327,10.48333333333331,1.8722222222222205
2019,Tairawhiti,15.2416666666666,15.7,14.7333333333333,19.766666666666602,10.7666666666666,20.4,20.8,20.0666666666666,24.9,15.7,10.075,10.5666666666666,9.36666666666666,14.633333333333301,5.83333333333333
2019,Taranaki,14.3916666666666,15.5666666666666,13.2,18.2333333333333,10.7666666666666,18.3833333333333,19.7,17.0333333333333,22.5333333333333,14.5333333333333,10.3916666666666,11.4,9.36666666666666,13.9333333333333,7.03333333333333
2019,Waikato,13.7625,14.466666666666601,13.05,19.133333333333297,8.73333333333333,19.63749999999995,20.6833333333333,18.716666666666647,25.31666666666665,13.883333333333301,7.866666666666665,8.249999999999995,7.366666666666665,12.89999999999995,3.566666666666665
2019,Wairarapa,13.125,13.9333333333333,12.3333333333333,18.0333333333333,8.3,19.1833333333333,19.9333333333333,18.4,24.3,13.8666666666666,7.10833333333333,7.96666666666666,6.33333333333333,11.7333333333333,2.8
2019,Waitemata,16.55,18,15.1,20.4,12.6666666666666,20.0083333333333,21.1666666666666,18.8,24.3333333333333,15.5333333333333,13.1083333333333,14.8,11.4666666666666,16.5,9.79999999999999
2019,West Coast,12.233333333333299,13.8333333333333,11.4166666666666,17.1666666666666,7.43333333333333,16.8333333333333,18.4833333333333,15.849999999999952,22.3333333333333,11.7833333333333,7.64583333333333,9.16666666666666,6.98333333333333,12.0333333333333,3.11666666666666
2019,Whanganui,12.320833333333301,13.216666666666601,11.216666666666665,16.9333333333333,8.15,16.79166666666665,17.9833333333333,15.71666666666665,21.8833333333333,11.816666666666615,7.81666666666663,8.39999999999998,6.73333333333333,11.94999999999998,4.41666666666666
2020,Bay of Plenty,15.8166666666666,16,15.1666666666666,20.4333333333333,11.9333333333333,20.2583333333333,20.7,19.3333333333333,25.3333333333333,15.8333333333333,11.35,11.2333333333333,11,15.5333333333333,8.03333333333333
2020,Canterbury,12.1833333333333,12.0333333333333,12.2666666666666,17.1666666666666,7.4,17.9583333333333,17.9333333333333,18.3333333333333,23.1333333333333,12.5333333333333,6.41666666666666,6.1,6.23333333333333,11.2333333333333,2.26666666666666
2020,Capital & Coast,13.3083333333333,13.8666666666666,12.4666666666666,16.766666666666602,10.3333333333333,16.0416666666666,16.7333333333333,15.0333333333333,19.8,12.8666666666666,10.5666666666666,11.0333333333333,9.9,13.633333333333301,7.8
2020,Counties Manukau,16.1333333333333,16.5333333333333,15.5666666666666,20.2,12.4333333333333,20,20.6666666666666,19.266666666666602,24.2333333333333,16,12.2666666666666,12.3666666666666,11.8666666666666,16.1666666666666,8.86666666666666
2020,Hawke's Bay,15.025,14.9,15,19.8333333333333,10.633333333333301,20.1083333333333,20.2333333333333,20.0666666666666,24.766666666666602,15.4,9.95,9.53333333333333,9.96666666666666,14.9,5.86666666666666
2020,Lakes,12.7625,12.483333333333299,12.26666666666665,17.71666666666665,8.849999999999994,17.72499999999995,17.8833333333333,16.69999999999995,23.49999999999995,12.81666666666665,7.791666666666664,7.049999999999995,7.83333333333333,11.966666666666601,4.85
2020,MidCentral,13.1416666666666,13.133333333333301,12.7,17.8333333333333,9.13333333333333,17.8416666666666,18.266666666666602,17,23.266666666666602,13.133333333333301,8.48333333333333,8,8.43333333333333,12.4333333333333,5.2
2020,Nelson Marlborough,13.3416666666666,13.24999999999995,13.133333333333301,17.8333333333333,9.23333333333333,18.595833333333303,18.99999999999995,17.91666666666665,23.0833333333333,14.383333333333301,8.074999999999996,7.48333333333333,8.299999999999995,12.566666666666649,4.099999999999995
2020,Northland,16.3083333333333,16.7,15.55,20.1833333333333,12.91666666666665,20.949999999999953,21.06666666666665,20.26666666666665,25.7166666666666,16.81666666666665,11.6708333333333,12.316666666666649,10.8333333333333,14.633333333333301,9.049999999999994
2020,South Canterbury,10.208333333333314,10.033333333333331,10.216666666666665,15.3666666666666,5.149999999999995,16.14999999999995,16.049999999999997,16.2833333333333,21.7333333333333,10.366666666666664,4.24583333333333,4.016666666666666,4.11666666666666,9.016666666666666,-0.09999999999999998
2020,Southern,10.659722222222184,10.538888888888872,10.838888888888867,14.905555555555516,6.12222222222222,15.495833333333284,15.4722222222222,15.883333333333317,19.783333333333317,10.461111111111089,5.829166666666663,5.588888888888885,5.822222222222222,10.022222222222208,1.783333333333331
2020,Tairawhiti,15.1583333333333,14.9,14.9666666666666,19.8,11.133333333333301,20.125,19.8666666666666,19.9333333333333,25.0666666666666,15.633333333333301,10.1749999999999,9.93333333333333,10,14.5,6.63333333333333
2020,Taranaki,14.1166666666666,14.5,13.5333333333333,17.5333333333333,11.1666666666666,18.1,18.9666666666666,17.0333333333333,21.9666666666666,14.7999999999999,10.1166666666666,10,10,13.133333333333301,7.5
2020,Waikato,13.4083333333333,13.0333333333333,13.399999999999999,18.26666666666665,9.14999999999998,19.45,19.716666666666647,18.5833333333333,25.4666666666666,14.216666666666601,7.354166666666664,6.28333333333333,8.199999999999996,11.1,4.08333333333333
2020,Wairarapa,12.9333333333333,12.9,12.3333333333333,18,8.63333333333333,18.7166666666666,19.0333333333333,17.7,24.6333333333333,13.7333333333333,7.13333333333333,6.76666666666666,7,11.3333333333333,3.5
2020,Waitemata,16.575,17.3,15.6,20.2333333333333,13.1666666666666,20.05,20.5,19.1666666666666,24.6666666666666,15.8333333333333,13.0916666666666,14.133333333333301,12,15.8,10.5
2020,West Coast,12.125,11.983333333333299,11.966666666666601,15.94999999999995,8.333333333333329,16.84999999999995,16.89999999999995,16.49999999999995,20.533333333333303,13.14999999999995,7.41666666666666,7.099999999999994,7.43333333333333,11.41666666666665,3.53333333333333
2020,Whanganui,11.96666666666663,11.96666666666665,11.516666666666666,16.133333333333297,8.433333333333316,16.5083333333333,16.96666666666665,15.733333333333299,21.533333333333303,12.033333333333315,7.38749999999998,6.93333333333333,7.3,10.69999999999998,4.766666666666665
